3.9,7.0,speaker_SPEAKER_05
7.9,9.7,speaker_SPEAKER_00
10.3,11.0,speaker_SPEAKER_00
11.6,14.2,speaker_SPEAKER_00
16.0,16.1,speaker_SPEAKER_02
17.5,25.0,speaker_SPEAKER_02
25.6,34.9,speaker_SPEAKER_05
35.6,36.0,speaker_SPEAKER_05
36.2,38.9,speaker_SPEAKER_05
39.1,60.0,speaker_SPEAKER_05
60.4,64.1,speaker_SPEAKER_05
64.7,65.1,speaker_SPEAKER_05
65.5,69.8,speaker_SPEAKER_05
70.6,73.7,speaker_SPEAKER_05
74.0,74.6,speaker_SPEAKER_05
74.7,75.2,speaker_SPEAKER_05
77.7,80.4,speaker_SPEAKER_05
81.0,87.0,speaker_SPEAKER_05
87.7,90.3,speaker_SPEAKER_05
90.9,94.8,speaker_SPEAKER_05
95.0,97.5,speaker_SPEAKER_05
97.8,100.3,speaker_SPEAKER_05
101.1,112.6,speaker_SPEAKER_05
113.1,118.5,speaker_SPEAKER_05
118.9,123.4,speaker_SPEAKER_05
124.0,129.6,speaker_SPEAKER_05
130.3,135.1,speaker_SPEAKER_05
135.2,136.6,speaker_SPEAKER_05
137.4,140.3,speaker_SPEAKER_05
140.9,146.0,speaker_SPEAKER_05
146.5,148.4,speaker_SPEAKER_05
148.6,150.7,speaker_SPEAKER_05
152.1,161.1,speaker_SPEAKER_05
162.3,174.2,speaker_SPEAKER_05
174.8,178.3,speaker_SPEAKER_05
178.7,185.3,speaker_SPEAKER_05
186.0,191.9,speaker_SPEAKER_05
192.5,192.7,speaker_SPEAKER_05
192.9,199.8,speaker_SPEAKER_05
200.3,204.7,speaker_SPEAKER_05
205.6,213.1,speaker_SPEAKER_05
213.5,218.8,speaker_SPEAKER_05
218.9,231.3,speaker_SPEAKER_05
231.9,233.2,speaker_SPEAKER_05
233.6,247.3,speaker_SPEAKER_05
247.8,248.4,speaker_SPEAKER_05
248.6,252.6,speaker_SPEAKER_05
252.9,256.7,speaker_SPEAKER_05
257.2,257.8,speaker_SPEAKER_05
258.0,259.6,speaker_SPEAKER_05
260.1,260.5,speaker_SPEAKER_05
260.8,264.9,speaker_SPEAKER_05
266.1,267.9,speaker_SPEAKER_00
268.5,269.3,speaker_SPEAKER_00
269.8,272.4,speaker_SPEAKER_00
273.3,280.8,speaker_SPEAKER_02
281.7,282.6,speaker_SPEAKER_05
283.6,292.0,speaker_SPEAKER_05
293.1,298.9,speaker_SPEAKER_05
299.4,312.4,speaker_SPEAKER_02
313.0,319.6,speaker_SPEAKER_02
319.9,321.5,speaker_SPEAKER_02
321.7,356.2,speaker_SPEAKER_02
356.2,362.1,speaker_SPEAKER_05
362.5,394.0,speaker_SPEAKER_02
393.6,402.7,speaker_SPEAKER_05
402.8,417.9,speaker_SPEAKER_02
417.9,419.7,speaker_SPEAKER_05
419.7,435.4,speaker_SPEAKER_02
435.2,438.0,speaker_SPEAKER_05
438.8,442.6,speaker_SPEAKER_02
442.3,444.5,speaker_SPEAKER_05
443.9,458.0,speaker_SPEAKER_02
458.0,470.3,speaker_SPEAKER_05
471.3,473.7,speaker_SPEAKER_03
474.7,494.0,speaker_SPEAKER_03
494.0,503.6,speaker_SPEAKER_05
503.6,544.5,speaker_SPEAKER_03
544.8,550.0,speaker_SPEAKER_05
550.0,566.3,speaker_SPEAKER_03
566.9,573.6,speaker_SPEAKER_05
573.9,577.5,speaker_SPEAKER_05
577.6,578.4,speaker_SPEAKER_05
579.2,582.5,speaker_SPEAKER_05
583.1,588.4,speaker_SPEAKER_11
588.9,590.7,speaker_SPEAKER_11
590.8,591.9,speaker_SPEAKER_05
592.5,606.1,speaker_SPEAKER_11
603.9,607.7,speaker_SPEAKER_05
608.9,613.3,speaker_SPEAKER_11
613.3,616.5,speaker_SPEAKER_05
617.1,622.2,speaker_SPEAKER_11
622.2,625.2,speaker_SPEAKER_05
626.2,630.9,speaker_SPEAKER_11
630.7,635.4,speaker_SPEAKER_05
635.7,640.5,speaker_SPEAKER_11
640.8,642.0,speaker_SPEAKER_05
642.8,656.1,speaker_SPEAKER_11
656.6,658.9,speaker_SPEAKER_11
659.0,662.8,speaker_SPEAKER_05
663.4,666.0,speaker_SPEAKER_05
666.1,667.6,speaker_SPEAKER_05
667.7,667.7,speaker_SPEAKER_05
667.7,667.8,speaker_SPEAKER_08
667.8,667.9,speaker_SPEAKER_05
668.5,673.5,speaker_SPEAKER_05
673.6,674.7,speaker_SPEAKER_08
675.0,678.4,speaker_SPEAKER_05
678.7,684.4,speaker_SPEAKER_05
679.7,680.0,speaker_SPEAKER_08
680.0,680.0,speaker_SPEAKER_10
684.6,684.9,speaker_SPEAKER_08
685.5,688.1,speaker_SPEAKER_05
688.8,689.8,speaker_SPEAKER_08
690.2,701.7,speaker_SPEAKER_08
702.3,705.8,speaker_SPEAKER_08
706.6,708.9,speaker_SPEAKER_08
709.5,712.5,speaker_SPEAKER_08
712.8,715.5,speaker_SPEAKER_08
716.2,720.1,speaker_SPEAKER_08
720.9,721.7,speaker_SPEAKER_08
722.4,722.9,speaker_SPEAKER_05
722.9,724.1,speaker_SPEAKER_08
725.9,730.6,speaker_SPEAKER_08
731.7,733.5,speaker_SPEAKER_08
732.8,733.1,speaker_SPEAKER_05
733.5,743.2,speaker_SPEAKER_05
734.6,735.6,speaker_SPEAKER_08
739.5,739.9,speaker_SPEAKER_08
743.7,746.3,speaker_SPEAKER_05
747.0,748.7,speaker_SPEAKER_08
749.3,750.4,speaker_SPEAKER_08
751.4,752.5,speaker_SPEAKER_08
754.1,759.2,speaker_SPEAKER_08
759.8,761.5,speaker_SPEAKER_08
761.6,769.2,speaker_SPEAKER_05
762.4,762.8,speaker_SPEAKER_08
768.6,771.0,speaker_SPEAKER_08
771.3,774.4,speaker_SPEAKER_08
774.4,774.6,speaker_SPEAKER_05
774.6,775.4,speaker_SPEAKER_08
775.3,784.3,speaker_SPEAKER_05
784.3,788.4,speaker_SPEAKER_08
788.7,792.5,speaker_SPEAKER_08
792.9,793.4,speaker_SPEAKER_08
793.8,799.1,speaker_SPEAKER_05
800.4,801.4,speaker_SPEAKER_08
803.5,805.4,speaker_SPEAKER_08
805.8,810.2,speaker_SPEAKER_08
811.2,813.8,speaker_SPEAKER_08
814.4,817.7,speaker_SPEAKER_08
818.1,819.7,speaker_SPEAKER_08
820.1,827.0,speaker_SPEAKER_08
827.2,828.8,speaker_SPEAKER_05
828.0,831.1,speaker_SPEAKER_08
831.2,834.6,speaker_SPEAKER_05
834.1,834.6,speaker_SPEAKER_08
835.1,842.3,speaker_SPEAKER_08
843.0,846.7,speaker_SPEAKER_08
847.0,848.8,speaker_SPEAKER_08
849.3,851.6,speaker_SPEAKER_08
853.0,853.4,speaker_SPEAKER_08
853.9,856.7,speaker_SPEAKER_08
857.6,859.3,speaker_SPEAKER_08
859.8,861.7,speaker_SPEAKER_08
862.8,864.2,speaker_SPEAKER_08
865.0,865.0,speaker_SPEAKER_08
865.0,865.2,speaker_SPEAKER_04
865.2,865.3,speaker_SPEAKER_08
865.7,868.3,speaker_SPEAKER_08
869.2,873.2,speaker_SPEAKER_08
873.5,876.7,speaker_SPEAKER_08
877.1,877.2,speaker_SPEAKER_05
877.4,882.3,speaker_SPEAKER_05
881.1,891.5,speaker_SPEAKER_08
891.5,893.8,speaker_SPEAKER_05
893.5,895.3,speaker_SPEAKER_08
895.7,906.6,speaker_SPEAKER_05
906.6,918.9,speaker_SPEAKER_02
918.9,919.9,speaker_SPEAKER_05
920.1,930.1,speaker_SPEAKER_02
930.3,938.2,speaker_SPEAKER_05
938.2,938.4,speaker_SPEAKER_09
938.4,939.9,speaker_SPEAKER_05
940.3,946.4,speaker_SPEAKER_09
946.5,953.5,speaker_SPEAKER_05
949.9,950.3,speaker_SPEAKER_09
952.4,953.2,speaker_SPEAKER_09
954.4,955.6,speaker_SPEAKER_05
956.2,965.8,speaker_SPEAKER_09
966.4,971.9,speaker_SPEAKER_09
972.6,973.5,speaker_SPEAKER_09
973.8,977.7,speaker_SPEAKER_09
978.4,982.8,speaker_SPEAKER_09
983.3,986.4,speaker_SPEAKER_09
986.9,990.2,speaker_SPEAKER_09
990.9,992.2,speaker_SPEAKER_09
992.2,995.0,speaker_SPEAKER_05
993.1,993.3,speaker_SPEAKER_09
994.8,1007.6,speaker_SPEAKER_09
1008.3,1013.2,speaker_SPEAKER_05
1014.1,1022.2,speaker_SPEAKER_09
1023.1,1025.7,speaker_SPEAKER_09
1026.3,1028.1,speaker_SPEAKER_09
1028.4,1028.5,speaker_SPEAKER_05
1028.5,1029.5,speaker_SPEAKER_09
1029.4,1031.2,speaker_SPEAKER_05
1031.1,1032.5,speaker_SPEAKER_09
1032.9,1033.4,speaker_SPEAKER_05
1033.5,1039.8,speaker_SPEAKER_05
1039.0,1043.8,speaker_SPEAKER_09
1044.3,1050.3,speaker_SPEAKER_09
1050.3,1051.5,speaker_SPEAKER_09
1051.8,1053.5,speaker_SPEAKER_09
1054.6,1055.0,speaker_SPEAKER_09
1056.4,1079.9,speaker_SPEAKER_05
1080.1,1084.7,speaker_SPEAKER_05
1085.1,1091.0,speaker_SPEAKER_05
1091.5,1094.6,speaker_SPEAKER_05
1095.0,1095.7,speaker_SPEAKER_05
1096.7,1101.4,speaker_SPEAKER_05
1101.9,1104.6,speaker_SPEAKER_05
1104.9,1118.1,speaker_SPEAKER_05
1118.8,1125.7,speaker_SPEAKER_05
1126.9,1135.8,speaker_SPEAKER_05
1135.9,1139.8,speaker_SPEAKER_05
1140.1,1141.6,speaker_SPEAKER_05
